-1.46032;-0.825397;0
-1.46032;-0.761904;0
-1.46032;-0.698412;0
-1.46032;-0.63492;0
-1.46032;-0.571428;0
-1.46032;-0.507936;0
-1.46032;-0.444444;0
-1.46032;-0.380952;0
-1.46032;-0.31746;0
-1.46032;-0.253968;0
-1.46032;-0.190476;0
-1.46032;-0.126984;0
-1.46032;-0.0634918;0
-1.39683;-1.01587;0
-1.39683;-0.952381;0
-1.39683;-0.888889;0
-1.39683;-0.825397;-0.0634918
-1.39683;-0.825397;0
-1.39683;-0.761904;-0.0634918
-1.39683;-0.761904;0
-1.39683;-0.698412;-0.0634918
-1.39683;-0.698412;0
-1.39683;-0.63492;-0.0634918
-1.39683;-0.63492;0
-1.39683;-0.571428;-0.0634918
-1.39683;-0.571428;0
-1.39683;-0.507936;-0.0634918
-1.39683;-0.507936;0
-1.39683;-0.444444;-0.0634918
-1.39683;-0.444444;0
-1.39683;-0.380952;-0.0634918
-1.39683;-0.380952;0
-1.39683;-0.31746;-0.0634918
-1.39683;-0.31746;0
-1.39683;-0.253968;-0.0634918
-1.39683;-0.253968;0
-1.39683;-0.190476;-0.0634918
-1.39683;-0.190476;0
-1.39683;-0.126984;-0.0634918
-1.39683;-0.126984;0
-1.39683;-0.0634918;0
-1.39683;0;0
-1.33333;-1.14286;0
-1.33333;-1.07937;0
-1.33333;-1.01587;-0.0634918
-1.33333;-1.01587;0
-1.33333;-0.952381;-0.0634918
-1.33333;-0.952381;0
-1.33333;-0.888889;-0.0634918
-1.33333;-0.888889;0
-1.33333;-0.825397;-0.0634918
-1.33333;-0.825397;0
-1.33333;-0.761904;-0.0634918
-1.33333;-0.698412;-0.126984
-1.33333;-0.698412;-0.0634918
-1.33333;-0.63492;-0.126984
-1.33333;-0.63492;-0.0634918
-1.33333;-0.571428;-0.126984
-1.33333;-0.571428;-0.0634918
-1.33333;-0.507936;-0.126984
-1.33333;-0.507936;-0.0634918
-1.33333;-0.444444;-0.126984
-1.33333;-0.444444;-0.0634918
-1.33333;-0.380952;-0.126984
-1.33333;-0.380952;-0.0634918
-1.33333;-0.31746;-0.126984
-1.33333;-0.31746;-0.0634918
-1.33333;-0.253968;-0.0634918
-1.33333;-0.190476;-0.0634918
-1.33333;-0.126984;-0.0634918
-1.33333;-0.126984;0
-1.33333;-0.0634918;-0.0634918
-1.33333;-0.0634918;0
-1.33333;0;-0.0634918
-1.33333;0;0
-1.26984;-1.26984;0
-1.26984;-1.20635;0
-1.26984;-1.14286;-0.0634918
-1.26984;-1.14286;0
-1.26984;-1.07937;-0.0634918
-1.26984;-1.07937;0
-1.26984;-1.01587;-0.0634918
-1.26984;-1.01587;0
-1.26984;-0.952381;-0.126984
-1.26984;-0.952381;-0.0634918
-1.26984;-0.888889;-0.126984
-1.26984;-0.888889;-0.0634918
-1.26984;-0.825397;-0.126984
-1.26984;-0.825397;-0.0634918
-1.26984;-0.761904;-0.126984
-1.26984;-0.761904;-0.0634918
-1.26984;-0.698412;-0.126984
-1.26984;-0.698412;-0.0634918
-1.26984;-0.63492;-0.126984
-1.26984;-0.571428;-0.126984
-1.26984;-0.507936;-0.126984
-1.26984;-0.444444;-0.126984
-1.26984;-0.380952;-0.126984
-1.26984;-0.31746;-0.126984
-1.26984;-0.31746;-0.0634918
-1.26984;-0.253968;-0.126984
-1.26984;-0.253968;-0.0634918
-1.26984;-0.190476;-0.126984
-1.26984;-0.190476;-0.0634918
-1.26984;-0.126984;-0.126984
-1.26984;-0.126984;-0.0634918
-1.26984;-0.0634918;-0.0634918
-1.26984;0;-0.0634918
-1.26984;0;0
-1.20635;-1.33333;0
-1.20635;-1.26984;-0.0634918
-1.20635;-1.26984;0
-1.20635;-1.20635;-0.0634918
-1.20635;-1.20635;0
-1.20635;-1.14286;-0.0634918
-1.20635;-1.14286;0
-1.20635;-1.07937;-0.126984
-1.20635;-1.07937;-0.0634918
-1.20635;-1.01587;-0.126984
-1.20635;-1.01587;-0.0634918
-1.20635;-0.952381;-0.126984
-1.20635;-0.952381;-0.0634918
-1.20635;-0.888889;-0.126984
-1.20635;-0.825397;-0.190476
-1.20635;-0.825397;-0.126984
-1.20635;-0.761904;-0.190476
-1.20635;-0.761904;-0.126984
-1.20635;-0.698412;-0.190476
-1.20635;-0.698412;-0.126984
-1.20635;-0.63492;-0.190476
-1.20635;-0.63492;-0.126984
-1.20635;-0.571428;-0.190476
-1.20635;-0.571428;-0.126984
-1.20635;-0.507936;-0.190476
-1.20635;-0.507936;-0.126984
-1.20635;-0.444444;-0.190476
-1.20635;-0.444444;-0.126984
-1.20635;-0.380952;-0.190476
-1.20635;-0.380952;-0.126984
-1.20635;-0.31746;-0.190476
-1.20635;-0.31746;-0.126984
-1.20635;-0.253968;-0.190476
-1.20635;-0.253968;-0.126984
-1.20635;-0.190476;-0.126984
-1.20635;-0.126984;-0.126984
-1.20635;-0.126984;-0.0634918
-1.20635;-0.0634918;-0.126984
-1.20635;-0.0634918;-0.0634918
-1.20635;0;-0.126984
-1.20635;0;-0.0634918
-1.14286;-1.46032;0
-1.14286;-1.39683;0
-1.14286;-1.33333;-0.0634918
-1.14286;-1.33333;0
-1.14286;-1.26984;-0.0634918
-1.14286;-1.26984;0
-1.14286;-1.20635;-0.126984
-1.14286;-1.20635;-0.0634918
-1.14286;-1.14286;-0.126984
-1.14286;-1.14286;-0.0634918
-1.14286;-1.07937;-0.126984
-1.14286;-1.07937;-0.0634918
-1.14286;-1.01587;-0.190476
-1.14286;-1.01587;-0.126984
-1.14286;-0.952381;-0.190476
-1.14286;-0.952381;-0.126984
-1.14286;-0.888889;-0.190476
-1.14286;-0.888889;-0.126984
-1.14286;-0.825397;-0.190476
-1.14286;-0.825397;-0.126984
-1.14286;-0.761904;-0.190476
-1.14286;-0.698412;-0.190476
-1.14286;-0.63492;-0.190476
-1.14286;-0.571428;-0.190476
-1.14286;-0.507936;-0.190476
-1.14286;-0.444444;-0.190476
-1.14286;-0.380952;-0.190476
-1.14286;-0.31746;-0.190476
-1.14286;-0.253968;-0.190476
-1.14286;-0.253968;-0.126984
-1.14286;-0.190476;-0.190476
-1.14286;-0.190476;-0.126984
-1.14286;-0.126984;-0.190476
-1.14286;-0.126984;-0.126984
-1.14286;-0.0634918;-0.190476
-1.14286;-0.0634918;-0.126984
-1.14286;0;-0.126984
-1.07937;-1.52381;0
-1.07937;-1.46032;0
-1.07937;-1.39683;-0.0634918
-1.07937;-1.39683;0
-1.07937;-1.33333;-0.0634918
-1.07937;-1.33333;0
-1.07937;-1.26984;-0.126984
-1.07937;-1.26984;-0.0634918
-1.07937;-1.20635;-0.126984
-1.07937;-1.20635;-0.0634918
-1.07937;-1.14286;-0.190476
-1.07937;-1.14286;-0.126984
-1.07937;-1.07937;-0.190476
-1.07937;-1.07937;-0.126984
-1.07937;-1.01587;-0.190476
-1.07937;-1.01587;-0.126984
-1.07937;-0.952381;-0.190476
-1.07937;-0.888889;-0.253968
-1.07937;-0.888889;-0.190476
-1.07937;-0.825397;-0.253968
-1.07937;-0.825397;-0.190476
-1.07937;-0.761904;-0.253968
-1.07937;-0.761904;-0.190476
-1.07937;-0.698412;-0.253968
-1.07937;-0.698412;-0.190476
-1.07937;-0.63492;-0.253968
-1.07937;-0.63492;-0.190476
-1.07937;-0.571428;-0.253968
-1.07937;-0.571428;-0.190476
-1.07937;-0.507936;-0.253968
-1.07937;-0.507936;-0.190476
-1.07937;-0.444444;-0.253968
-1.07937;-0.444444;-0.190476
-1.07937;-0.380952;-0.253968
-1.07937;-0.380952;-0.190476
-1.07937;-0.31746;-0.253968
-1.07937;-0.31746;-0.190476
-1.07937;-0.253968;-0.253968
-1.07937;-0.253968;-0.190476
-1.07937;-0.190476;-0.190476
-1.07937;-0.126984;-0.190476
-1.07937;-0.0634918;-0.190476
