X;Y;Z;W;iter;
-0.3375;-1.90476;1.90476;-0.888888;1;
-0.3375;-1.90476;1.90476;-0.761904;1;
-0.3375;-1.90476;1.90476;0;2;
-0.3375;-1.90476;2.03175;-0.888888;1;
-0.3375;-1.90476;2.03175;-0.761904;1;
-0.3375;-1.90476;2.03175;0;3;
-0.3375;-1.90476;2.15873;-0.888888;1;
-0.3375;-1.90476;2.15873;-0.761904;1;
-0.3375;-1.90476;2.15873;0;4;
-0.3375;-1.90476;2.28571;-0.888888;1;
-0.3375;-1.90476;2.28571;-0.761904;1;
-0.3375;-1.90476;2.28571;0;10;
-0.3375;-1.90476;2.4127;-0.888888;1;
-0.3375;-1.90476;2.4127;0;255;
-0.3375;-1.90476;2.53968;-0.888888;1;
-0.3375;-1.90476;2.53968;0;255;
-0.3375;-1.90476;2.66667;-0.888888;1;
-0.3375;-1.90476;2.66667;0;255;
-0.3375;-1.90476;2.79365;-0.888888;1;
-0.3375;-1.90476;2.79365;0;255;
-0.3375;-1.90476;2.92063;-0.888888;1;
-0.3375;-1.90476;2.92063;0;255;
-0.3375;-1.90476;3.04762;-0.888888;1;
-0.3375;-1.90476;3.04762;0;255;
-0.3375;-1.90476;3.1746;-0.888888;1;
-0.3375;-1.90476;3.1746;0;255;
-0.3375;-1.90476;3.30159;-1.01587;1;
-0.3375;-1.90476;3.30159;-0.888888;1;
-0.3375;-1.90476;3.30159;0;255;
-0.3375;-1.90476;3.42857;-1.01587;1;
-0.3375;-1.90476;3.42857;-0.888888;1;
-0.3375;-1.90476;3.42857;-0.126984;9;
-0.3375;-1.90476;3.42857;0;255;
-0.3375;-1.90476;3.55556;-1.01587;1;
-0.3375;-1.90476;3.55556;-0.888888;1;
-0.3375;-1.90476;3.55556;-0.380952;4;
-0.3375;-1.90476;3.55556;-0.253968;5;
-0.3375;-1.90476;3.55556;-0.126984;12;
-0.3375;-1.90476;3.55556;0;255;
-0.3375;-1.90476;3.68254;-1.01587;1;
-0.3375;-1.90476;3.68254;-0.63492;1;
-0.3375;-1.90476;3.68254;-0.507936;3;
-0.3375;-1.90476;3.68254;-0.380952;2;
-0.3375;-1.90476;3.68254;-0.253968;5;
-0.3375;-1.90476;3.68254;-0.126984;10;
-0.3375;-1.90476;3.80952;-1.01587;1;
-0.3375;-1.90476;3.80952;-0.888888;1;
-0.3375;-1.90476;3.80952;-0.761904;1;
-0.3375;-1.90476;3.80952;-0.63492;1;
-0.3375;-1.90476;3.80952;-0.507936;3;
-0.3375;-1.90476;3.80952;-0.380952;2;
-0.3375;-1.90476;3.80952;-0.253968;5;
-0.3375;-1.90476;3.93651;-1.01587;1;
-0.3375;-1.90476;3.93651;-0.888888;1;
-0.3375;-1.90476;3.93651;-0.761904;1;
-0.3375;-1.90476;3.93651;-0.63492;1;
-0.3375;-1.90476;3.93651;-0.507936;3;
-0.3375;-1.77778;0;-0.888888;1;
-0.3375;-1.77778;0;-0.507936;3;
-0.3375;-1.77778;0;-0.380952;1;
-0.3375;-1.77778;0;-0.253968;1;
-0.3375;-1.77778;0.126984;-0.888888;1;
-0.3375;-1.77778;0.126984;-0.380952;5;
-0.3375;-1.77778;0.126984;-0.253968;1;
-0.3375;-1.77778;0.126984;-0.126984;1;
-0.3375;-1.77778;0.253968;-0.888888;1;
-0.3375;-1.77778;0.253968;-0.253968;1;
-0.3375;-1.77778;0.253968;-0.126984;1;
-0.3375;-1.77778;0.380952;-0.888888;1;
-0.3375;-1.77778;0.380952;-0.253968;2;
-0.3375;-1.77778;0.380952;-0.126984;1;
-0.3375;-1.77778;0.380952;0;1;
-0.3375;-1.77778;0.507937;-0.888888;1;
-0.3375;-1.77778;0.507937;-0.761904;1;
-0.3375;-1.77778;0.507937;-0.126984;1;
-0.3375;-1.77778;0.507937;0;1;
-0.3375;-1.77778;0.634921;-0.888888;1;
-0.3375;-1.77778;0.634921;-0.761904;2;
-0.3375;-1.77778;0.634921;-0.126984;2;
-0.3375;-1.77778;0.634921;0;1;
-0.3375;-1.77778;0.761905;-0.888888;1;
-0.3375;-1.77778;0.761905;-0.761904;2;
-0.3375;-1.77778;0.761905;-0.126984;2;
-0.3375;-1.77778;0.761905;0;1;
-0.3375;-1.77778;0.888889;-0.761904;2;
-0.3375;-1.77778;0.888889;0;1;
-0.3375;-1.77778;1.01587;-0.761904;2;
-0.3375;-1.77778;1.01587;0;1;
-0.3375;-1.77778;1.14286;-0.761904;2;
-0.3375;-1.77778;1.14286;0;2;
-0.3375;-1.77778;1.26984;-0.761904;2;
-0.3375;-1.77778;1.26984;0;2;
-0.3375;-1.77778;1.39683;-0.761904;2;
-0.3375;-1.77778;1.39683;0;2;
-0.3375;-1.77778;1.52381;-0.761904;2;
-0.3375;-1.77778;1.65079;-0.761904;2;
-0.3375;-1.77778;1.77778;-0.761904;2;
-0.3375;-1.77778;1.90476;-0.761904;2;
-0.3375;-1.77778;2.03175;-0.761904;2;
-0.3375;-1.77778;2.15873;-0.761904;2;
-0.3375;-1.77778;2.28571;-0.888888;1;
-0.3375;-1.77778;2.28571;-0.761904;1;
-0.3375;-1.77778;2.4127;-0.888888;1;
-0.3375;-1.77778;2.4127;-0.761904;1;
-0.3375;-1.77778;2.53968;-0.888888;1;
-0.3375;-1.77778;2.53968;-0.761904;1;
-0.3375;-1.77778;2.66667;-0.888888;1;
-0.3375;-1.77778;2.66667;-0.761904;1;
-0.3375;-1.77778;2.79365;-0.888888;1;
-0.3375;-1.77778;2.92063;-0.888888;1;
-0.3375;-1.77778;3.04762;-0.888888;1;
-0.3375;-1.77778;3.1746;-0.888888;1;
-0.3375;-1.77778;3.30159;-0.888888;1;
-0.3375;-1.77778;3.42857;-0.888888;1;
-0.3375;-1.77778;3.42857;0;255;
-0.3375;-1.77778;3.55556;-1.01587;1;
-0.3375;-1.77778;3.55556;-0.888888;1;
-0.3375;-1.77778;3.55556;-0.126984;9;
-0.3375;-1.77778;3.55556;0;255;
-0.3375;-1.77778;3.68254;-1.01587;1;
-0.3375;-1.77778;3.68254;-0.888888;1;
-0.3375;-1.77778;3.68254;-0.253968;7;
-0.3375;-1.77778;3.68254;-0.126984;9;
-0.3375;-1.77778;3.68254;0;255;
-0.3375;-1.77778;3.80952;-1.01587;1;
-0.3375;-1.77778;3.80952;-0.507936;1;
-0.3375;-1.77778;3.80952;-0.380952;4;
-0.3375;-1.77778;3.80952;-0.253968;2;
-0.3375;-1.77778;3.80952;-0.126984;9;
-0.3375;-1.77778;3.80952;0;255;
-0.3375;-1.77778;3.93651;-1.01587;1;
-0.3375;-1.77778;3.93651;-0.888888;1;
-0.3375;-1.77778;3.93651;-0.761904;1;
-0.3375;-1.77778;3.93651;-0.63492;1;
-0.3375;-1.77778;3.93651;-0.507936;3;
-0.3375;-1.77778;3.93651;-0.380952;2;
-0.3375;-1.77778;3.93651;-0.253968;2;
-0.3375;-1.77778;4.06349;-1.01587;1;
-0.3375;-1.77778;4.06349;-0.888888;1;
-0.3375;-1.77778;4.06349;-0.761904;1;
-0.3375;-1.77778;4.06349;-0.63492;1;
-0.3375;-1.65079;0;-0.888888;1;
-0.3375;-1.65079;0;-0.380952;5;
-0.3375;-1.65079;0;-0.253968;1;
-0.3375;-1.65079;0;-0.126984;1;
-0.3375;-1.65079;0.126984;-0.888888;1;
-0.3375;-1.65079;0.126984;-0.253968;2;
-0.3375;-1.65079;0.126984;-0.126984;1;
-0.3375;-1.65079;0.126984;0;1;
-0.3375;-1.65079;0.253968;-0.888888;1;
-0.3375;-1.65079;0.253968;-0.761904;1;
-0.3375;-1.65079;0.253968;-0.126984;1;
-0.3375;-1.65079;0.253968;0;1;
-0.3375;-1.65079;0.380952;-0.888888;1;
-0.3375;-1.65079;0.380952;-0.761904;1;
-0.3375;-1.65079;0.380952;-0.126984;1;
-0.3375;-1.65079;0.380952;0;1;
-0.3375;-1.65079;0.507937;-0.888888;1;
-0.3375;-1.65079;0.507937;-0.761904;2;
-0.3375;-1.65079;0.507937;0;1;
-0.3375;-1.65079;0.634921;-0.761904;2;
-0.3375;-1.65079;0.634921;0;1;
-0.3375;-1.65079;0.761905;-0.761904;2;
-0.3375;-1.65079;0.761905;0;1;
-0.3375;-1.65079;0.888889;-0.761904;2;
-0.3375;-1.65079;0.888889;0;2;
-0.3375;-1.65079;1.01587;-0.761904;2;
-0.3375;-1.65079;1.14286;-0.761904;2;
-0.3375;-1.65079;1.26984;-0.761904;2;
-0.3375;-1.65079;1.39683;-0.761904;2;
-0.3375;-1.65079;1.52381;-0.761904;2;
-0.3375;-1.65079;1.65079;-0.761904;2;
-0.3375;-1.65079;1.77778;-0.761904;2;
-0.3375;-1.65079;1.90476;-0.761904;2;
-0.3375;-1.65079;2.03175;-0.761904;2;
-0.3375;-1.65079;2.15873;-0.761904;2;
-0.3375;-1.65079;2.28571;-0.761904;2;
-0.3375;-1.65079;2.4127;-0.761904;2;
-0.3375;-1.65079;2.53968;-0.761904;1;
-0.3375;-1.65079;2.66667;-0.888888;1;
-0.3375;-1.65079;2.66667;-0.761904;1;
-0.3375;-1.65079;2.79365;-0.888888;1;
-0.3375;-1.65079;2.79365;-0.761904;1;
-0.3375;-1.65079;2.92063;-0.888888;1;
-0.3375;-1.65079;2.92063;-0.761904;1;
-0.3375;-1.65079;3.04762;-0.888888;1;
-0.3375;-1.65079;3.1746;-0.888888;1;
-0.3375;-1.65079;3.30159;-0.888888;1;
-0.3375;-1.65079;3.42857;-0.888888;1;
-0.3375;-1.65079;3.55556;-0.888888;1;
-0.3375;-1.65079;3.68254;-1.01587;1;
-0.3375;-1.65079;3.68254;-0.888888;1;
-0.3375;-1.65079;3.68254;0;255;
-0.3375;-1.65079;3.80952;-1.01587;1;
-0.3375;-1.65079;3.80952;-0.888888;1;
-0.3375;-1.65079;3.80952;-0.253968;4;
-0.3375;-1.65079;3.80952;-0.126984;9;
-0.3375;-1.65079;3.80952;0;255;
-0.3375;-1.65079;3.93651;-1.01587;1;
-0.3375;-1.65079;3.93651;-0.63492;1;
-0.3375;-1.65079;3.93651;-0.507936;1;
-0.3375;-1.65079;3.93651;-0.380952;4;
-0.3375;-1.65079;3.93651;-0.253968;2;
-0.3375;-1.65079;3.93651;-0.126984;9;
-0.3375;-1.65079;3.93651;0;255;
-0.3375;-1.65079;4.06349;-1.01587;1;
-0.3375;-1.65079;4.06349;-0.888888;1;
-0.3375;-1.65079;4.06349;-0.761904;1;
-0.3375;-1.65079;4.06349;-0.63492;1;
-0.3375;-1.65079;4.06349;-0.507936;1;
-0.3375;-1.65079;4.06349;-0.380952;4;
-0.3375;-1.65079;4.06349;-0.253968;2;
-0.3375;-1.65079;4.19048;-1.01587;1;
-0.3375;-1.65079;4.19048;-0.888888;1;
-0.3375;-1.65079;4.19048;-0.761904;1;
-0.3375;-1.65079;4.19048;-0.63492;1;
-0.3375;-1.52381;0;-0.888888;1;
-0.3375;-1.52381;0;-0.253968;2;
-0.3375;-1.52381;0;-0.126984;1;
-0.3375;-1.52381;0;0;1;
-0.3375;-1.52381;0.126984;-0.888888;1;
-0.3375;-1.52381;0.126984;-0.761904;1;
-0.3375;-1.52381;0.126984;-0.126984;1;
-0.3375;-1.52381;0.126984;0;1;
-0.3375;-1.52381;0.253968;-0.888888;1;
-0.3375;-1.52381;0.253968;-0.761904;1;
-0.3375;-1.52381;0.253968;0;1;
-0.3375;-1.52381;0.380952;-0.761904;2;
-0.3375;-1.52381;0.380952;0;1;
-0.3375;-1.52381;0.507937;-0.761904;2;
-0.3375;-1.52381;0.507937;0;1;
-0.3375;-1.52381;0.634921;-0.761904;2;
-0.3375;-1.52381;0.761905;-0.761904;2;
-0.3375;-1.52381;0.888889;-0.761904;2;
-0.3375;-1.52381;1.01587;-0.761904;2;
-0.3375;-1.52381;1.14286;-0.761904;2;
-0.3375;-1.52381;1.26984;-0.761904;2;
-0.3375;-1.52381;1.39683;-0.761904;2;
-0.3375;-1.52381;1.52381;-0.761904;2;
-0.3375;-1.52381;1.65079;-0.761904;2;
-0.3375;-1.52381;1.77778;-0.761904;2;
-0.3375;-1.52381;1.90476;-0.761904;2;
-0.3375;-1.52381;2.03175;-0.761904;2;
-0.3375;-1.52381;2.15873;-0.761904;2;
-0.3375;-1.52381;2.28571;-0.761904;2;
-0.3375;-1.52381;2.4127;-0.761904;2;
-0.3375;-1.52381;2.53968;-0.761904;2;
-0.3375;-1.52381;2.66667;-0.761904;1;
-0.3375;-1.52381;2.79365;-0.761904;1;
-0.3375;-1.52381;2.92063;-0.888888;1;
-0.3375;-1.52381;2.92063;-0.761904;1;
-0.3375;-1.52381;3.04762;-0.888888;1;
-0.3375;-1.52381;3.04762;-0.761904;1;
-0.3375;-1.52381;3.1746;-0.888888;1;
-0.3375;-1.52381;3.1746;-0.761904;1;
-0.3375;-1.52381;3.30159;-0.888888;1;
-0.3375;-1.52381;3.42857;-0.888888;1;
-0.3375;-1.52381;3.55556;-0.888888;1;
-0.3375;-1.52381;3.68254;-0.888888;1;
-0.3375;-1.52381;3.80952;-1.01587;1;
-0.3375;-1.52381;3.80952;-0.888888;1;
-0.3375;-1.52381;3.80952;0;255;
-0.3375;-1.52381;3.93651;-1.01587;1;
-0.3375;-1.52381;3.93651;-0.888888;1;
-0.3375;-1.52381;3.93651;-0.253968;4;
-0.3375;-1.52381;3.93651;-0.126984;9;
-0.3375;-1.52381;3.93651;0;255;
-0.3375;-1.52381;4.06349;-1.01587;1;
-0.3375;-1.52381;4.06349;-0.63492;1;
-0.3375;-1.52381;4.06349;-0.507936;1;
-0.3375;-1.52381;4.06349;-0.380952;3;
-0.3375;-1.52381;4.06349;-0.253968;4;
-0.3375;-1.52381;4.06349;-0.126984;11;
-0.3375;-1.52381;4.06349;0;255;
-0.3375;-1.52381;4.19048;-1.01587;1;
-0.3375;-1.52381;4.19048;-0.888888;1;
-0.3375;-1.52381;4.19048;-0.761904;1;
-0.3375;-1.52381;4.19048;-0.63492;1;
-0.3375;-1.52381;4.19048;-0.507936;1;
-0.3375;-1.52381;4.19048;-0.380952;4;
-0.3375;-1.52381;4.19048;-0.253968;2;
-0.3375;-1.39682;0;-0.888888;1;
-0.3375;-1.39682;0;-0.761904;1;
-0.3375;-1.39682;0;-0.126984;1;
-0.3375;-1.39682;0;0;1;
-0.3375;-1.39682;0.126984;-0.888888;1;
-0.3375;-1.39682;0.126984;-0.761904;1;
-0.3375;-1.39682;0.126984;0;1;
-0.3375;-1.39682;0.253968;-0.761904;1;
-0.3375;-1.39682;0.253968;0;1;
-0.3375;-1.39682;0.380952;-0.761904;2;
-0.3375;-1.39682;0.507937;-0.761904;2;
-0.3375;-1.39682;0.634921;-0.761904;2;
-0.3375;-1.39682;0.761905;-0.761904;2;
-0.3375;-1.39682;0.888889;-0.761904;2;
-0.3375;-1.39682;1.01587;-0.761904;2;
-0.3375;-1.39682;1.14286;-0.761904;2;
-0.3375;-1.39682;1.26984;-0.761904;2;
-0.3375;-1.39682;1.39683;-0.761904;2;
-0.3375;-1.39682;1.52381;-0.761904;2;
-0.3375;-1.39682;1.65079;-0.761904;2;
-0.3375;-1.39682;1.77778;-0.761904;2;
-0.3375;-1.39682;1.90476;-0.761904;2;
-0.3375;-1.39682;2.03175;-0.761904;2;
-0.3375;-1.39682;2.15873;-0.761904;2;
-0.3375;-1.39682;2.28571;-0.761904;2;
-0.3375;-1.39682;2.4127;-0.761904;2;
-0.3375;-1.39682;2.53968;-0.761904;2;
-0.3375;-1.39682;2.66667;-0.761904;2;
-0.3375;-1.39682;2.79365;-0.761904;2;
-0.3375;-1.39682;2.92063;-0.761904;1;
-0.3375;-1.39682;3.04762;-0.761904;1;
-0.3375;-1.39682;3.1746;-0.888888;1;
-0.3375;-1.39682;3.1746;-0.761904;1;
-0.3375;-1.39682;3.30159;-0.888888;1;
-0.3375;-1.39682;3.30159;-0.761904;1;
-0.3375;-1.39682;3.42857;-0.888888;1;
-0.3375;-1.39682;3.55556;-0.888888;1;
-0.3375;-1.39682;3.68254;-0.888888;1;
-0.3375;-1.39682;3.80952;-0.888888;1;
-0.3375;-1.39682;3.93651;-1.01587;1;
-0.3375;-1.39682;3.93651;-0.888888;1;
-0.3375;-1.39682;3.93651;0;255;
-0.3375;-1.39682;4.06349;-1.01587;1;
-0.3375;-1.39682;4.06349;-0.253968;4;
-0.3375;-1.39682;4.06349;-0.126984;11;
-0.3375;-1.39682;4.06349;0;255;
-0.3375;-1.39682;4.19048;-1.01587;1;
-0.3375;-1.39682;4.19048;-0.888888;1;
-0.3375;-1.39682;4.19048;-0.761904;1;
-0.3375;-1.39682;4.19048;-0.63492;1;
-0.3375;-1.39682;4.19048;-0.507936;1;
-0.3375;-1.39682;4.19048;-0.380952;3;
-0.3375;-1.39682;4.19048;-0.253968;4;
-0.3375;-1.39682;4.19048;-0.126984;9;
-0.3375;-1.39682;4.19048;0;255;
-0.3375;-1.39682;4.31746;-1.01587;1;
-0.3375;-1.39682;4.31746;-0.888888;1;
-0.3375;-1.39682;4.31746;-0.761904;1;
-0.3375;-1.39682;4.31746;-0.63492;1;
-0.3375;-1.39682;4.31746;-0.507936;1;
-0.3375;-1.39682;4.31746;-0.380952;5;
-0.3375;-1.26984;0;-0.888888;1;
-0.3375;-1.26984;0;-0.761904;1;
-0.3375;-1.26984;0;0;1;
-0.3375;-1.26984;0.126984;-0.761904;1;
-0.3375;-1.26984;0.253968;-0.761904;1;
-0.3375;-1.26984;0.380952;-0.761904;2;
-0.3375;-1.26984;0.507937;-0.761904;2;
-0.3375;-1.26984;0.634921;-0.761904;2;
-0.3375;-1.26984;0.761905;-0.761904;2;
-0.3375;-1.26984;0.888889;-0.761904;2;
-0.3375;-1.26984;1.01587;-0.761904;2;
-0.3375;-1.26984;1.14286;-0.761904;2;
-0.3375;-1.26984;1.26984;-0.761904;2;
-0.3375;-1.26984;1.39683;-0.761904;2;
-0.3375;-1.26984;1.52381;-0.761904;2;
-0.3375;-1.26984;1.52381;-0.63492;2;
-0.3375;-1.26984;1.65079;-0.761904;2;
-0.3375;-1.26984;1.65079;-0.63492;2;
-0.3375;-1.26984;1.77778;-0.761904;2;
-0.3375;-1.26984;1.77778;-0.63492;2;
-0.3375;-1.26984;1.90476;-0.761904;2;
-0.3375;-1.26984;1.90476;-0.63492;2;
-0.3375;-1.26984;2.03175;-0.761904;2;
-0.3375;-1.26984;2.03175;-0.63492;2;
-0.3375;-1.26984;2.15873;-0.761904;2;
-0.3375;-1.26984;2.15873;-0.63492;2;
-0.3375;-1.26984;2.28571;-0.761904;2;
-0.3375;-1.26984;2.4127;-0.761904;2;
-0.3375;-1.26984;2.53968;-0.761904;2;
-0.3375;-1.26984;2.66667;-0.761904;2;
-0.3375;-1.26984;2.79365;-0.761904;2;
-0.3375;-1.26984;2.92063;-0.761904;2;
-0.3375;-1.26984;3.04762;-0.761904;1;
-0.3375;-1.26984;3.1746;-0.761904;1;
-0.3375;-1.26984;3.30159;-0.888888;1;
-0.3375;-1.26984;3.30159;-0.761904;1;
-0.3375;-1.26984;3.42857;-0.888888;1;
-0.3375;-1.26984;3.42857;-0.761904;1;
-0.3375;-1.26984;3.55556;-0.888888;1;
-0.3375;-1.26984;3.68254;-0.888888;1;
-0.3375;-1.26984;3.80952;-0.888888;1;
-0.3375;-1.26984;3.93651;-1.01587;1;
-0.3375;-1.26984;3.93651;-0.888888;1;
-0.3375;-1.26984;4.06349;-1.01587;1;
-0.3375;-1.26984;4.06349;-0.888888;1;
-0.3375;-1.26984;4.06349;0;255;
-0.3375;-1.26984;4.19048;-1.01587;1;
-0.3375;-1.26984;4.19048;-0.380952;3;
-0.3375;-1.26984;4.19048;-0.253968;6;
-0.3375;-1.26984;4.19048;-0.126984;4;
-0.3375;-1.26984;4.19048;0;255;
-0.3375;-1.26984;4.31746;-1.01587;1;
-0.3375;-1.26984;4.31746;-0.888888;1;
-0.3375;-1.26984;4.31746;-0.761904;1;
-0.3375;-1.26984;4.31746;-0.63492;1;
-0.3375;-1.26984;4.31746;-0.507936;1;
-0.3375;-1.26984;4.31746;-0.380952;3;
-0.3375;-1.26984;4.31746;-0.253968;4;
-0.3375;-1.26984;4.31746;-0.126984;6;
-0.3375;-1.26984;4.31746;0;255;
-0.3375;-1.26984;4.44444;-1.01587;1;
-0.3375;-1.26984;4.44444;-0.888888;1;
-0.3375;-1.26984;4.44444;-0.761904;1;
-0.3375;-1.26984;4.44444;-0.63492;1;
-0.3375;-1.14286;0;-0.888888;1;
-0.3375;-1.14286;0;-0.761904;1;
-0.3375;-1.14286;0.126984;-0.761904;1;
-0.3375;-1.14286;0.253968;-0.761904;1;
-0.3375;-1.14286;0.380952;-0.761904;2;
-0.3375;-1.14286;0.507937;-0.761904;2;
-0.3375;-1.14286;0.634921;-0.761904;2;
-0.3375;-1.14286;0.761905;-0.761904;2;
-0.3375;-1.14286;0.888889;-0.761904;2;
-0.3375;-1.14286;1.01587;-0.761904;2;
-0.3375;-1.14286;1.14286;-0.761904;2;
-0.3375;-1.14286;1.26984;-0.761904;2;
-0.3375;-1.14286;1.26984;-0.63492;2;
-0.3375;-1.14286;1.39683;-0.761904;2;
-0.3375;-1.14286;1.39683;-0.63492;2;
-0.3375;-1.14286;1.52381;-0.761904;2;
-0.3375;-1.14286;1.52381;-0.63492;2;
-0.3375;-1.14286;1.65079;-0.63492;2;
-0.3375;-1.14286;1.77778;-0.63492;2;
-0.3375;-1.14286;1.90476;-0.63492;2;
-0.3375;-1.14286;2.03175;-0.63492;2;
-0.3375;-1.14286;2.15873;-0.761904;2;
-0.3375;-1.14286;2.15873;-0.63492;2;
-0.3375;-1.14286;2.28571;-0.761904;2;
-0.3375;-1.14286;2.28571;-0.63492;2;
-0.3375;-1.14286;2.4127;-0.761904;2;
-0.3375;-1.14286;2.4127;-0.63492;2;
-0.3375;-1.14286;2.53968;-0.761904;2;
-0.3375;-1.14286;2.53968;-0.63492;2;
-0.3375;-1.14286;2.66667;-0.761904;2;
-0.3375;-1.14286;2.79365;-0.761904;2;
-0.3375;-1.14286;2.92063;-0.761904;2;
-0.3375;-1.14286;3.04762;-0.761904;2;
-0.3375;-1.14286;3.1746;-0.761904;1;
-0.3375;-1.14286;3.30159;-0.761904;1;
-0.3375;-1.14286;3.42857;-0.888888;1;
-0.3375;-1.14286;3.42857;-0.761904;1;
-0.3375;-1.14286;3.55556;-0.888888;1;
-0.3375;-1.14286;3.55556;-0.761904;1;
-0.3375;-1.14286;3.68254;-0.888888;1;
-0.3375;-1.14286;3.80952;-0.888888;1;
-0.3375;-1.14286;3.93651;-0.888888;1;
-0.3375;-1.14286;4.06349;-1.01587;1;
-0.3375;-1.14286;4.06349;-0.888888;1;
-0.3375;-1.14286;4.19048;-1.01587;1;
-0.3375;-1.14286;4.19048;-0.888888;1;
-0.3375;-1.14286;4.19048;0;255;
-0.3375;-1.14286;4.31746;-1.01587;1;
-0.3375;-1.14286;4.31746;-0.63492;1;
-0.3375;-1.14286;4.31746;-0.507936;1;
-0.3375;-1.14286;4.31746;-0.380952;3;
-0.3375;-1.14286;4.31746;-0.253968;5;
-0.3375;-1.14286;4.31746;-0.126984;4;
-0.3375;-1.14286;4.31746;0;255;
-0.3375;-1.14286;4.44444;-1.01587;1;
-0.3375;-1.14286;4.44444;-0.888888;1;
-0.3375;-1.14286;4.44444;-0.761904;1;
-0.3375;-1.14286;4.44444;-0.63492;1;
-0.3375;-1.14286;4.44444;-0.507936;1;
-0.3375;-1.14286;4.44444;-0.380952;3;
-0.3375;-1.14286;4.44444;-0.253968;4;
-0.3375;-1.01587;0;-0.888888;1;
-0.3375;-1.01587;0;-0.761904;1;
-0.3375;-1.01587;0.126984;-0.761904;1;
-0.3375;-1.01587;0.253968;-0.761904;1;
-0.3375;-1.01587;0.380952;-0.761904;2;
-0.3375;-1.01587;0.507937;-0.761904;2;
-0.3375;-1.01587;0.634921;-0.761904;2;
-0.3375;-1.01587;0.761905;-0.761904;2;
-0.3375;-1.01587;0.888889;-0.761904;2;
-0.3375;-1.01587;1.01587;-0.761904;2;
-0.3375;-1.01587;1.14286;-0.761904;2;
-0.3375;-1.01587;1.26984;-0.761904;2;
-0.3375;-1.01587;1.26984;-0.63492;2;
-0.3375;-1.01587;1.39683;-0.63492;2;
-0.3375;-1.01587;1.52381;-0.63492;2;
-0.3375;-1.01587;1.65079;-0.63492;2;
-0.3375;-1.01587;1.77778;-0.63492;2;
-0.3375;-1.01587;1.90476;-0.63492;2;
-0.3375;-1.01587;2.03175;-0.63492;2;
-0.3375;-1.01587;2.15873;-0.63492;2;
-0.3375;-1.01587;2.28571;-0.63492;2;
-0.3375;-1.01587;2.4127;-0.63492;2;
-0.3375;-1.01587;2.53968;-0.761904;2;
-0.3375;-1.01587;2.53968;-0.63492;2;
-0.3375;-1.01587;2.66667;-0.761904;2;
-0.3375;-1.01587;2.66667;-0.63492;2;
-0.3375;-1.01587;2.79365;-0.761904;2;
-0.3375;-1.01587;2.79365;-0.63492;2;
-0.3375;-1.01587;2.92063;-0.761904;2;
-0.3375;-1.01587;3.04762;-0.761904;2;
-0.3375;-1.01587;3.1746;-0.761904;2;
-0.3375;-1.01587;3.30159;-0.761904;1;
-0.3375;-1.01587;3.42857;-0.761904;1;
-0.3375;-1.01587;3.55556;-0.888888;1;
-0.3375;-1.01587;3.55556;-0.761904;1;
-0.3375;-1.01587;3.68254;-0.888888;1;
-0.3375;-1.01587;3.80952;-0.888888;1;
-0.3375;-1.01587;3.93651;-0.888888;1;
-0.3375;-1.01587;4.06349;-0.888888;1;
-0.3375;-1.01587;4.19048;-1.01587;1;
-0.3375;-1.01587;4.19048;-0.888888;1;
-0.3375;-1.01587;4.31746;-1.01587;1;
-0.3375;-1.01587;4.31746;-0.253968;3;
-0.3375;-1.01587;4.31746;-0.126984;8;
-0.3375;-1.01587;4.31746;0;255;
-0.3375;-1.01587;4.44444;-1.01587;1;
-0.3375;-1.01587;4.44444;-0.888888;1;
-0.3375;-1.01587;4.44444;-0.761904;1;
-0.3375;-1.01587;4.44444;-0.63492;1;
-0.3375;-1.01587;4.44444;-0.507936;1;
-0.3375;-1.01587;4.44444;-0.380952;3;
-0.3375;-1.01587;4.44444;-0.253968;5;
-0.3375;-1.01587;4.44444;-0.126984;4;
-0.3375;-1.01587;4.44444;0;255;
-0.3375;-1.01587;4.57143;-0.761904;1;
-0.3375;-0.888888;0;-0.888888;1;
-0.3375;-0.888888;0;-0.761904;1;
-0.3375;-0.888888;0.126984;-0.761904;1;
-0.3375;-0.888888;0.253968;-0.761904;1;
-0.3375;-0.888888;0.380952;-0.761904;2;
-0.3375;-0.888888;0.507937;-0.761904;2;
-0.3375;-0.888888;0.634921;-0.761904;2;
-0.3375;-0.888888;0.761905;-0.761904;2;
-0.3375;-0.888888;0.888889;-0.761904;2;
-0.3375;-0.888888;1.01587;-0.761904;2;
-0.3375;-0.888888;1.14286;-0.761904;2;
-0.3375;-0.888888;1.26984;-0.761904;2;
-0.3375;-0.888888;1.26984;-0.63492;2;
-0.3375;-0.888888;1.39683;-0.63492;2;
-0.3375;-0.888888;1.52381;-0.63492;2;
-0.3375;-0.888888;1.65079;-0.63492;2;
-0.3375;-0.888888;1.77778;-0.63492;2;
-0.3375;-0.888888;1.90476;-0.63492;2;
-0.3375;-0.888888;2.03175;-0.63492;2;
-0.3375;-0.888888;2.15873;-0.63492;2;
-0.3375;-0.888888;2.28571;-0.63492;2;
-0.3375;-0.888888;2.4127;-0.63492;2;
-0.3375;-0.888888;2.53968;-0.63492;2;
-0.3375;-0.888888;2.66667;-0.63492;2;
-0.3375;-0.888888;2.79365;-0.761904;2;
-0.3375;-0.888888;2.79365;-0.63492;2;
-0.3375;-0.888888;2.92063;-0.761904;2;
