-1.01587;-1.6;0
-0.990476;-1.6254;0
-0.990476;-1.6;-0.0253968
-0.990476;-1.6;0
-0.965079;-1.67619;0
-0.965079;-1.65079;0
-0.965079;-1.6254;-0.0253968
-0.965079;-1.6254;0
-0.965079;-1.6;-0.0253968
-0.965079;-1.6;0
-0.939682;-1.67619;0
-0.939682;-1.65079;-0.0253968
-0.939682;-1.65079;0
-0.939682;-1.6254;-0.0253968
-0.939682;-1.6254;0
-0.939682;-1.6;-0.0507936
-0.939682;-1.6;-0.0253968
-0.914286;-1.70159;0
-0.914286;-1.67619;-0.0253968
-0.914286;-1.67619;0
-0.914286;-1.65079;-0.0253968
-0.914286;-1.65079;0
-0.914286;-1.6254;-0.0507936
-0.914286;-1.6254;-0.0253968
-0.914286;-1.6;-0.0507936
-0.914286;-1.6;-0.0253968
-0.888889;-1.72698;0
-0.888889;-1.70159;-0.0253968
-0.888889;-1.70159;0
-0.888889;-1.67619;-0.0253968
-0.888889;-1.67619;0
-0.888889;-1.65079;-0.0507936
-0.888889;-1.65079;-0.0253968
-0.888889;-1.6254;-0.0507936
-0.888889;-1.6254;-0.0253968
-0.888889;-1.6;-0.0761905
-0.888889;-1.6;-0.0507936
-0.863492;-1.75238;0
-0.863492;-1.72698;0
-0.863492;-1.70159;-0.0253968
-0.863492;-1.70159;0
-0.863492;-1.67619;-0.0507936
-0.863492;-1.67619;-0.0253968
-0.863492;-1.65079;-0.0507936
-0.863492;-1.65079;-0.0253968
-0.863492;-1.6254;-0.0761905
-0.863492;-1.6254;-0.0507936
-0.863492;-1.6;-0.0761905
-0.863492;-1.6;-0.0507936
-0.838095;-1.77778;0
-0.838095;-1.75238;0
-0.838095;-1.72698;-0.0253968
-0.838095;-1.72698;0
-0.838095;-1.70159;-0.0253968
-0.838095;-1.70159;0
-0.838095;-1.67619;-0.0507936
-0.838095;-1.67619;-0.0253968
-0.838095;-1.65079;-0.0761905
-0.838095;-1.65079;-0.0507936
