X;Y;Z;W;iter;
-0.3375;-0.406349;-2.4381;0;1;
-0.3375;-0.406349;-2.4127;-0.55873;1;
-0.3375;-0.406349;-2.4127;0;1;
-0.3375;-0.406349;-2.3873;-0.55873;1;
-0.3375;-0.406349;-2.3873;0;1;
-0.3375;-0.406349;-2.3619;-0.55873;1;
-0.3375;-0.406349;-2.3619;0;1;
-0.3375;-0.406349;-2.33651;-0.55873;1;
-0.3375;-0.406349;-2.33651;0;1;
-0.3375;-0.406349;-2.31111;-0.584127;1;
-0.3375;-0.406349;-2.31111;-0.55873;1;
-0.3375;-0.406349;-2.31111;0;1;
-0.3375;-0.406349;-2.28571;-0.584127;1;
-0.3375;-0.406349;-2.28571;0;1;
-0.3375;-0.406349;-2.26032;-0.584127;1;
-0.3375;-0.406349;-2.23492;-0.584127;1;
-0.3375;-0.406349;-2.20952;-0.584127;1;
-0.3375;-0.406349;-2.18413;-0.584127;1;
-0.3375;-0.406349;-2.15873;-0.584127;1;
-0.3375;-0.406349;-2.13333;-0.609524;1;
-0.3375;-0.406349;-2.13333;-0.584127;1;
-0.3375;-0.406349;-2.10794;-0.609524;1;
-0.3375;-0.406349;-2.08254;-0.609524;1;
-0.3375;-0.406349;-2.05714;-0.609524;1;
-0.3375;-0.406349;-2.03175;-0.609524;1;
-0.3375;-0.406349;-2.00635;-0.634921;1;
-0.3375;-0.406349;-2.00635;-0.609524;1;
-0.3375;-0.406349;-1.98095;-0.634921;1;
-0.3375;-0.406349;-1.98095;-0.609524;1;
-0.3375;-0.406349;-1.95556;-0.634921;1;
-0.3375;-0.406349;-1.93016;-0.634921;1;
-0.3375;-0.406349;-1.90476;-0.634921;1;
-0.3375;-0.406349;-1.87936;-0.660317;1;
-0.3375;-0.406349;-1.87936;-0.634921;1;
-0.3375;-0.406349;-1.85397;-0.660317;1;
-0.3375;-0.406349;-1.85397;-0.634921;1;
-0.3375;-0.406349;-1.82857;-0.660317;1;
-0.3375;-0.406349;-1.80317;-0.660317;1;
-0.3375;-0.406349;-1.77778;-0.660317;1;
-0.3375;-0.406349;-1.75238;-0.685714;1;
-0.3375;-0.406349;-1.75238;-0.660317;1;
-0.3375;-0.406349;-1.72698;-0.685714;1;
-0.3375;-0.406349;-1.70159;-0.685714;1;
-0.3375;-0.406349;-1.67619;-0.711111;1;
-0.3375;-0.406349;-1.67619;-0.685714;1;
-0.3375;-0.406349;-1.65079;-0.711111;1;
-0.3375;-0.406349;-1.65079;-0.685714;1;
-0.3375;-0.406349;-1.6254;-0.711111;1;
-0.3375;-0.406349;-1.6;-0.711111;1;
-0.3375;-0.380952;-3.2;-0.48254;1;
-0.3375;-0.380952;-3.2;-0.126984;1;
-0.3375;-0.380952;-3.1746;-0.48254;1;
-0.3375;-0.380952;-3.1746;-0.126984;1;
-0.3375;-0.380952;-3.14921;-0.48254;1;
-0.3375;-0.380952;-3.14921;-0.126984;1;
-0.3375;-0.380952;-3.12381;-0.48254;1;
-0.3375;-0.380952;-3.12381;-0.126984;1;
-0.3375;-0.380952;-3.12381;-0.101587;1;
-0.3375;-0.380952;-3.09841;-0.48254;1;
-0.3375;-0.380952;-3.09841;-0.126984;1;
-0.3375;-0.380952;-3.09841;-0.101587;1;
-0.3375;-0.380952;-3.07302;-0.507936;1;
-0.3375;-0.380952;-3.07302;-0.48254;1;
-0.3375;-0.380952;-3.07302;-0.126984;1;
-0.3375;-0.380952;-3.07302;-0.101587;1;
-0.3375;-0.380952;-3.04762;-0.507936;1;
-0.3375;-0.380952;-3.04762;-0.48254;1;
-0.3375;-0.380952;-3.04762;-0.126984;1;
-0.3375;-0.380952;-3.04762;-0.101587;1;
-0.3375;-0.380952;-3.02222;-0.507936;1;
-0.3375;-0.380952;-3.02222;-0.101587;1;
-0.3375;-0.380952;-2.99683;-0.507936;1;
-0.3375;-0.380952;-2.99683;-0.101587;1;
-0.3375;-0.380952;-2.97143;-0.507936;1;
-0.3375;-0.380952;-2.97143;-0.101587;1;
-0.3375;-0.380952;-2.94603;-0.507936;1;
-0.3375;-0.380952;-2.94603;-0.101587;1;
-0.3375;-0.380952;-2.94603;-0.0761905;1;
-0.3375;-0.380952;-2.92063;-0.507936;1;
-0.3375;-0.380952;-2.92063;-0.101587;1;
-0.3375;-0.380952;-2.92063;-0.0761905;1;
-0.3375;-0.380952;-2.89524;-0.507936;1;
-0.3375;-0.380952;-2.89524;-0.101587;1;
-0.3375;-0.380952;-2.89524;-0.0761905;1;
-0.3375;-0.380952;-2.86984;-0.507936;1;
-0.3375;-0.380952;-2.86984;-0.0761905;1;
-0.3375;-0.380952;-2.84444;-0.507936;1;
-0.3375;-0.380952;-2.84444;-0.0761905;1;
-0.3375;-0.380952;-2.81905;-0.507936;1;
-0.3375;-0.380952;-2.81905;-0.0761905;1;
-0.3375;-0.380952;-2.79365;-0.533333;1;
-0.3375;-0.380952;-2.79365;-0.507936;1;
-0.3375;-0.380952;-2.79365;-0.0761905;1;
-0.3375;-0.380952;-2.79365;-0.0507936;1;
-0.3375;-0.380952;-2.76825;-0.533333;1;
-0.3375;-0.380952;-2.76825;-0.507936;1;
-0.3375;-0.380952;-2.76825;-0.0761905;1;
-0.3375;-0.380952;-2.76825;-0.0507936;1;
-0.3375;-0.380952;-2.74286;-0.533333;1;
-0.3375;-0.380952;-2.74286;-0.0507936;1;
-0.3375;-0.380952;-2.71746;-0.533333;1;
-0.3375;-0.380952;-2.71746;-0.0507936;1;
-0.3375;-0.380952;-2.69206;-0.533333;1;
-0.3375;-0.380952;-2.69206;-0.0507936;1;
-0.3375;-0.380952;-2.66667;-0.533333;1;
-0.3375;-0.380952;-2.66667;-0.0507936;1;
-0.3375;-0.380952;-2.66667;-0.0253968;1;
-0.3375;-0.380952;-2.64127;-0.533333;1;
-0.3375;-0.380952;-2.64127;-0.0507936;1;
-0.3375;-0.380952;-2.64127;-0.0253968;1;
-0.3375;-0.380952;-2.61587;-0.533333;1;
-0.3375;-0.380952;-2.61587;-0.0507936;1;
-0.3375;-0.380952;-2.61587;-0.0253968;1;
-0.3375;-0.380952;-2.59048;-0.533333;1;
-0.3375;-0.380952;-2.59048;-0.0253968;1;
-0.3375;-0.380952;-2.56508;-0.55873;1;
-0.3375;-0.380952;-2.56508;-0.533333;1;
-0.3375;-0.380952;-2.56508;-0.0253968;1;
-0.3375;-0.380952;-2.53968;-0.55873;1;
-0.3375;-0.380952;-2.53968;-0.533333;1;
-0.3375;-0.380952;-2.53968;-0.0253968;1;
-0.3375;-0.380952;-2.51429;-0.55873;1;
-0.3375;-0.380952;-2.51429;-0.0253968;1;
-0.3375;-0.380952;-2.51429;0;1;
-0.3375;-0.380952;-2.48889;-0.55873;1;
-0.3375;-0.380952;-2.48889;-0.0253968;1;
-0.3375;-0.380952;-2.48889;0;1;
-0.3375;-0.380952;-2.46349;-0.55873;1;
-0.3375;-0.380952;-2.46349;-0.0253968;1;
-0.3375;-0.380952;-2.46349;0;1;
-0.3375;-0.380952;-2.4381;-0.55873;1;
-0.3375;-0.380952;-2.4381;0;1;
-0.3375;-0.380952;-2.4127;-0.55873;1;
-0.3375;-0.380952;-2.4127;0;1;
-0.3375;-0.380952;-2.3873;-0.55873;1;
-0.3375;-0.380952;-2.3873;0;1;
-0.3375;-0.380952;-2.3619;-0.55873;1;
-0.3375;-0.380952;-2.3619;0;1;
-0.3375;-0.380952;-2.33651;-0.584127;1;
-0.3375;-0.380952;-2.33651;-0.55873;1;
-0.3375;-0.380952;-2.33651;0;1;
-0.3375;-0.380952;-2.31111;-0.584127;1;
-0.3375;-0.380952;-2.31111;-0.55873;1;
-0.3375;-0.380952;-2.31111;0;1;
-0.3375;-0.380952;-2.28571;-0.584127;1;
-0.3375;-0.380952;-2.26032;-0.584127;1;
-0.3375;-0.380952;-2.23492;-0.584127;1;
-0.3375;-0.380952;-2.20952;-0.584127;1;
-0.3375;-0.380952;-2.18413;-0.584127;1;
-0.3375;-0.380952;-2.15873;-0.609524;1;
-0.3375;-0.380952;-2.15873;-0.584127;1;
-0.3375;-0.380952;-2.13333;-0.609524;1;
-0.3375;-0.380952;-2.13333;-0.584127;1;
-0.3375;-0.380952;-2.10794;-0.609524;1;
-0.3375;-0.380952;-2.08254;-0.609524;1;
-0.3375;-0.380952;-2.05714;-0.609524;1;
-0.3375;-0.380952;-2.03175;-0.609524;1;
-0.3375;-0.380952;-2.00635;-0.634921;1;
-0.3375;-0.380952;-2.00635;-0.609524;1;
-0.3375;-0.380952;-1.98095;-0.634921;1;
-0.3375;-0.380952;-1.95556;-0.634921;1;
-0.3375;-0.380952;-1.93016;-0.634921;1;
-0.3375;-0.380952;-1.90476;-0.634921;1;
-0.3375;-0.380952;-1.87936;-0.660317;1;
-0.3375;-0.380952;-1.87936;-0.634921;1;
-0.3375;-0.380952;-1.85397;-0.660317;1;
-0.3375;-0.380952;-1.82857;-0.660317;1;
-0.3375;-0.380952;-1.80317;-0.660317;1;
-0.3375;-0.380952;-1.77778;-0.685714;1;
-0.3375;-0.380952;-1.77778;-0.660317;1;
-0.3375;-0.380952;-1.75238;-0.685714;1;
-0.3375;-0.380952;-1.75238;-0.660317;1;
-0.3375;-0.380952;-1.72698;-0.685714;1;
-0.3375;-0.380952;-1.70159;-0.685714;1;
-0.3375;-0.380952;-1.67619;-0.711111;1;
-0.3375;-0.380952;-1.67619;-0.685714;1;
-0.3375;-0.380952;-1.65079;-0.711111;1;
-0.3375;-0.380952;-1.6254;-0.711111;1;
-0.3375;-0.380952;-1.6;-0.736508;1;
-0.3375;-0.380952;-1.6;-0.711111;1;
-0.3375;-0.355556;-3.2;-0.48254;1;
-0.3375;-0.355556;-3.2;-0.126984;1;
-0.3375;-0.355556;-3.1746;-0.48254;1;
-0.3375;-0.355556;-3.1746;-0.126984;1;
-0.3375;-0.355556;-3.1746;-0.101587;1;
-0.3375;-0.355556;-3.14921;-0.48254;1;
-0.3375;-0.355556;-3.14921;-0.126984;1;
-0.3375;-0.355556;-3.14921;-0.101587;1;
-0.3375;-0.355556;-3.12381;-0.507936;1;
-0.3375;-0.355556;-3.12381;-0.48254;1;
-0.3375;-0.355556;-3.12381;-0.126984;1;
-0.3375;-0.355556;-3.12381;-0.101587;1;
-0.3375;-0.355556;-3.09841;-0.507936;1;
-0.3375;-0.355556;-3.09841;-0.48254;1;
-0.3375;-0.355556;-3.09841;-0.101587;1;
-0.3375;-0.355556;-3.07302;-0.507936;1;
-0.3375;-0.355556;-3.07302;-0.48254;1;
-0.3375;-0.355556;-3.07302;-0.101587;1;
-0.3375;-0.355556;-3.04762;-0.507936;1;
-0.3375;-0.355556;-3.04762;-0.101587;1;
-0.3375;-0.355556;-3.02222;-0.507936;1;
-0.3375;-0.355556;-3.02222;-0.101587;1;
-0.3375;-0.355556;-2.99683;-0.507936;1;
-0.3375;-0.355556;-2.99683;-0.101587;1;
-0.3375;-0.355556;-2.99683;-0.0761905;1;
-0.3375;-0.355556;-2.97143;-0.507936;1;
-0.3375;-0.355556;-2.97143;-0.101587;1;
-0.3375;-0.355556;-2.97143;-0.0761905;1;
-0.3375;-0.355556;-2.94603;-0.507936;1;
-0.3375;-0.355556;-2.94603;-0.101587;1;
-0.3375;-0.355556;-2.94603;-0.0761905;1;
-0.3375;-0.355556;-2.92063;-0.507936;1;
-0.3375;-0.355556;-2.92063;-0.0761905;1;
-0.3375;-0.355556;-2.89524;-0.507936;1;
-0.3375;-0.355556;-2.89524;-0.0761905;1;
-0.3375;-0.355556;-2.86984;-0.507936;1;
-0.3375;-0.355556;-2.86984;-0.0761905;1;
-0.3375;-0.355556;-2.84444;-0.507936;1;
-0.3375;-0.355556;-2.84444;-0.0761905;1;
-0.3375;-0.355556;-2.84444;-0.0507936;1;
-0.3375;-0.355556;-2.81905;-0.533333;1;
-0.3375;-0.355556;-2.81905;-0.507936;1;
-0.3375;-0.355556;-2.81905;-0.0761905;1;
-0.3375;-0.355556;-2.81905;-0.0507936;1;
-0.3375;-0.355556;-2.79365;-0.533333;1;
-0.3375;-0.355556;-2.79365;-0.507936;1;
-0.3375;-0.355556;-2.79365;-0.0761905;1;
-0.3375;-0.355556;-2.79365;-0.0507936;1;
-0.3375;-0.355556;-2.76825;-0.533333;1;
-0.3375;-0.355556;-2.76825;-0.0507936;1;
-0.3375;-0.355556;-2.74286;-0.533333;1;
-0.3375;-0.355556;-2.74286;-0.0507936;1;
-0.3375;-0.355556;-2.71746;-0.533333;1;
-0.3375;-0.355556;-2.71746;-0.0507936;1;
-0.3375;-0.355556;-2.69206;-0.533333;1;
-0.3375;-0.355556;-2.69206;-0.0507936;1;
-0.3375;-0.355556;-2.69206;-0.0253968;1;
-0.3375;-0.355556;-2.66667;-0.533333;1;
-0.3375;-0.355556;-2.66667;-0.0507936;1;
-0.3375;-0.355556;-2.66667;-0.0253968;1;
-0.3375;-0.355556;-2.64127;-0.533333;1;
-0.3375;-0.355556;-2.64127;-0.0253968;1;
-0.3375;-0.355556;-2.61587;-0.533333;1;
-0.3375;-0.355556;-2.61587;-0.0253968;1;
-0.3375;-0.355556;-2.59048;-0.533333;1;
-0.3375;-0.355556;-2.59048;-0.0253968;1;
-0.3375;-0.355556;-2.56508;-0.55873;1;
-0.3375;-0.355556;-2.56508;-0.533333;1;
-0.3375;-0.355556;-2.56508;-0.0253968;1;
-0.3375;-0.355556;-2.53968;-0.55873;1;
-0.3375;-0.355556;-2.53968;-0.0253968;1;
-0.3375;-0.355556;-2.53968;0;1;
-0.3375;-0.355556;-2.51429;-0.55873;1;
-0.3375;-0.355556;-2.51429;-0.0253968;1;
-0.3375;-0.355556;-2.51429;0;1;
-0.3375;-0.355556;-2.48889;-0.55873;1;
-0.3375;-0.355556;-2.48889;0;1;
-0.3375;-0.355556;-2.46349;-0.55873;1;
-0.3375;-0.355556;-2.46349;0;1;
-0.3375;-0.355556;-2.4381;-0.55873;1;
-0.3375;-0.355556;-2.4381;0;1;
-0.3375;-0.355556;-2.4127;-0.55873;1;
-0.3375;-0.355556;-2.4127;0;1;
-0.3375;-0.355556;-2.3873;-0.55873;1;
-0.3375;-0.355556;-2.3873;0;1;
-0.3375;-0.355556;-2.3619;-0.584127;1;
-0.3375;-0.355556;-2.3619;-0.55873;1;
-0.3375;-0.355556;-2.3619;0;1;
-0.3375;-0.355556;-2.33651;-0.584127;1;
-0.3375;-0.355556;-2.33651;-0.55873;1;
-0.3375;-0.355556;-2.33651;0;1;
-0.3375;-0.355556;-2.31111;-0.584127;1;
-0.3375;-0.355556;-2.28571;-0.584127;1;
-0.3375;-0.355556;-2.26032;-0.584127;1;
-0.3375;-0.355556;-2.23492;-0.584127;1;
-0.3375;-0.355556;-2.20952;-0.584127;1;
-0.3375;-0.355556;-2.18413;-0.584127;1;
-0.3375;-0.355556;-2.15873;-0.609524;1;
-0.3375;-0.355556;-2.15873;-0.584127;1;
-0.3375;-0.355556;-2.13333;-0.609524;1;
-0.3375;-0.355556;-2.10794;-0.609524;1;
-0.3375;-0.355556;-2.08254;-0.609524;1;
-0.3375;-0.355556;-2.05714;-0.609524;1;
-0.3375;-0.355556;-2.03175;-0.609524;1;
-0.3375;-0.355556;-2.00635;-0.634921;1;
-0.3375;-0.355556;-2.00635;-0.609524;1;
-0.3375;-0.355556;-1.98095;-0.634921;1;
-0.3375;-0.355556;-1.95556;-0.634921;1;
-0.3375;-0.355556;-1.93016;-0.634921;1;
-0.3375;-0.355556;-1.90476;-0.634921;1;
-0.3375;-0.355556;-1.87936;-0.660317;1;
-0.3375;-0.355556;-1.87936;-0.634921;1;
-0.3375;-0.355556;-1.85397;-0.660317;1;
-0.3375;-0.355556;-1.82857;-0.660317;1;
-0.3375;-0.355556;-1.80317;-0.660317;1;
-0.3375;-0.355556;-1.77778;-0.685714;1;
-0.3375;-0.355556;-1.77778;-0.660317;1;
-0.3375;-0.355556;-1.75238;-0.685714;1;
-0.3375;-0.355556;-1.72698;-0.685714;1;
-0.3375;-0.355556;-1.70159;-0.685714;1;
-0.3375;-0.355556;-1.67619;-0.711111;1;
-0.3375;-0.355556;-1.67619;-0.685714;1;
-0.3375;-0.355556;-1.65079;-0.711111;1;
-0.3375;-0.355556;-1.6254;-0.711111;1;
-0.3375;-0.355556;-1.6;-0.736508;1;
-0.3375;-0.355556;-1.6;-0.711111;1;
-0.3375;-0.330159;-3.2;-0.48254;1;
-0.3375;-0.330159;-3.2;-0.126984;1;
-0.3375;-0.330159;-3.2;-0.101587;1;
-0.3375;-0.330159;-3.1746;-0.48254;1;
-0.3375;-0.330159;-3.1746;-0.126984;1;
-0.3375;-0.330159;-3.1746;-0.101587;1;
-0.3375;-0.330159;-3.14921;-0.507936;1;
-0.3375;-0.330159;-3.14921;-0.48254;1;
-0.3375;-0.330159;-3.14921;-0.101587;1;
-0.3375;-0.330159;-3.12381;-0.507936;1;
-0.3375;-0.330159;-3.12381;-0.48254;1;
-0.3375;-0.330159;-3.12381;-0.101587;1;
-0.3375;-0.330159;-3.09841;-0.507936;1;
-0.3375;-0.330159;-3.09841;-0.101587;1;
-0.3375;-0.330159;-3.07302;-0.507936;1;
-0.3375;-0.330159;-3.07302;-0.101587;1;
-0.3375;-0.330159;-3.07302;-0.0761905;1;
-0.3375;-0.330159;-3.04762;-0.507936;1;
-0.3375;-0.330159;-3.04762;-0.101587;1;
-0.3375;-0.330159;-3.04762;-0.0761905;1;
-0.3375;-0.330159;-3.02222;-0.507936;1;
-0.3375;-0.330159;-3.02222;-0.101587;1;
-0.3375;-0.330159;-3.02222;-0.0761905;1;
-0.3375;-0.330159;-2.99683;-0.507936;1;
-0.3375;-0.330159;-2.99683;-0.101587;1;
-0.3375;-0.330159;-2.99683;-0.0761905;1;
-0.3375;-0.330159;-2.97143;-0.507936;1;
-0.3375;-0.330159;-2.97143;-0.0761905;1;
-0.3375;-0.330159;-2.94603;-0.507936;1;
-0.3375;-0.330159;-2.94603;-0.0761905;1;
-0.3375;-0.330159;-2.92063;-0.507936;1;
-0.3375;-0.330159;-2.92063;-0.0761905;1;
-0.3375;-0.330159;-2.89524;-0.507936;1;
-0.3375;-0.330159;-2.89524;-0.0761905;1;
-0.3375;-0.330159;-2.89524;-0.0507936;1;
-0.3375;-0.330159;-2.86984;-0.507936;1;
-0.3375;-0.330159;-2.86984;-0.0761905;1;
-0.3375;-0.330159;-2.86984;-0.0507936;1;
-0.3375;-0.330159;-2.84444;-0.533333;1;
-0.3375;-0.330159;-2.84444;-0.507936;1;
-0.3375;-0.330159;-2.84444;-0.0761905;1;
-0.3375;-0.330159;-2.84444;-0.0507936;1;
-0.3375;-0.330159;-2.81905;-0.533333;1;
-0.3375;-0.330159;-2.81905;-0.507936;1;
-0.3375;-0.330159;-2.81905;-0.0507936;1;
-0.3375;-0.330159;-2.79365;-0.533333;1;
-0.3375;-0.330159;-2.79365;-0.0507936;1;
-0.3375;-0.330159;-2.76825;-0.533333;1;
-0.3375;-0.330159;-2.76825;-0.0507936;1;
-0.3375;-0.330159;-2.74286;-0.533333;1;
-0.3375;-0.330159;-2.74286;-0.0507936;1;
-0.3375;-0.330159;-2.74286;-0.0253968;1;
-0.3375;-0.330159;-2.71746;-0.533333;1;
-0.3375;-0.330159;-2.71746;-0.0507936;1;
-0.3375;-0.330159;-2.71746;-0.0253968;1;
-0.3375;-0.330159;-2.69206;-0.533333;1;
-0.3375;-0.330159;-2.69206;-0.0507936;1;
-0.3375;-0.330159;-2.69206;-0.0253968;1;
-0.3375;-0.330159;-2.66667;-0.533333;1;
-0.3375;-0.330159;-2.66667;-0.0253968;1;
-0.3375;-0.330159;-2.64127;-0.533333;1;
-0.3375;-0.330159;-2.64127;-0.0253968;1;
-0.3375;-0.330159;-2.61587;-0.533333;1;
-0.3375;-0.330159;-2.61587;-0.0253968;1;
-0.3375;-0.330159;-2.59048;-0.55873;1;
-0.3375;-0.330159;-2.59048;-0.533333;1;
-0.3375;-0.330159;-2.59048;-0.0253968;1;
-0.3375;-0.330159;-2.56508;-0.55873;1;
-0.3375;-0.330159;-2.56508;-0.533333;1;
-0.3375;-0.330159;-2.56508;-0.0253968;1;
-0.3375;-0.330159;-2.56508;0;1;
-0.3375;-0.330159;-2.53968;-0.55873;1;
-0.3375;-0.330159;-2.53968;-0.0253968;1;
-0.3375;-0.330159;-2.53968;0;1;
-0.3375;-0.330159;-2.51429;-0.55873;1;
-0.3375;-0.330159;-2.51429;0;1;
-0.3375;-0.330159;-2.48889;-0.55873;1;
-0.3375;-0.330159;-2.48889;0;1;
-0.3375;-0.330159;-2.46349;-0.55873;1;
-0.3375;-0.330159;-2.46349;0;1;
-0.3375;-0.330159;-2.4381;-0.55873;1;
-0.3375;-0.330159;-2.4381;0;1;
-0.3375;-0.330159;-2.4127;-0.55873;1;
-0.3375;-0.330159;-2.4127;0;1;
-0.3375;-0.330159;-2.3873;-0.55873;1;
-0.3375;-0.330159;-2.3873;0;1;
-0.3375;-0.330159;-2.3619;-0.584127;1;
-0.3375;-0.330159;-2.3619;-0.55873;1;
-0.3375;-0.330159;-2.33651;-0.584127;1;
-0.3375;-0.330159;-2.31111;-0.584127;1;
-0.3375;-0.330159;-2.28571;-0.584127;1;
-0.3375;-0.330159;-2.26032;-0.584127;1;
-0.3375;-0.330159;-2.23492;-0.584127;1;
-0.3375;-0.330159;-2.20952;-0.584127;1;
-0.3375;-0.330159;-2.18413;-0.609524;1;
-0.3375;-0.330159;-2.18413;-0.584127;1;
-0.3375;-0.330159;-2.15873;-0.609524;1;
-0.3375;-0.330159;-2.15873;-0.584127;1;
-0.3375;-0.330159;-2.13333;-0.609524;1;
-0.3375;-0.330159;-2.10794;-0.609524;1;
-0.3375;-0.330159;-2.08254;-0.609524;1;
-0.3375;-0.330159;-2.05714;-0.609524;1;
-0.3375;-0.330159;-2.03175;-0.634921;1;
-0.3375;-0.330159;-2.03175;-0.609524;1;
-0.3375;-0.330159;-2.00635;-0.634921;1;
-0.3375;-0.330159;-2.00635;-0.609524;1;
-0.3375;-0.330159;-1.98095;-0.634921;1;
-0.3375;-0.330159;-1.95556;-0.634921;1;
-0.3375;-0.330159;-1.93016;-0.634921;1;
-0.3375;-0.330159;-1.90476;-0.660317;1;
-0.3375;-0.330159;-1.90476;-0.634921;1;
-0.3375;-0.330159;-1.87936;-0.660317;1;
-0.3375;-0.330159;-1.87936;-0.634921;1;
-0.3375;-0.330159;-1.85397;-0.660317;1;
-0.3375;-0.330159;-1.82857;-0.660317;1;
-0.3375;-0.330159;-1.80317;-0.660317;1;
-0.3375;-0.330159;-1.77778;-0.685714;1;
-0.3375;-0.330159;-1.77778;-0.660317;1;
-0.3375;-0.330159;-1.75238;-0.685714;1;
-0.3375;-0.330159;-1.72698;-0.685714;1;
-0.3375;-0.330159;-1.70159;-0.711111;1;
-0.3375;-0.330159;-1.70159;-0.685714;1;
-0.3375;-0.330159;-1.67619;-0.711111;1;
-0.3375;-0.330159;-1.67619;-0.685714;1;
-0.3375;-0.330159;-1.65079;-0.711111;1;
-0.3375;-0.330159;-1.6254;-0.736508;1;
-0.3375;-0.330159;-1.6254;-0.711111;1;
-0.3375;-0.330159;-1.6;-0.736508;1;
-0.3375;-0.330159;-1.6;-0.711111;1;
-0.3375;-0.304762;-3.2;-0.48254;1;
-0.3375;-0.304762;-3.2;-0.101587;1;
-0.3375;-0.304762;-3.1746;-0.507936;1;
-0.3375;-0.304762;-3.1746;-0.48254;1;
-0.3375;-0.304762;-3.1746;-0.101587;1;
-0.3375;-0.304762;-3.14921;-0.507936;1;
-0.3375;-0.304762;-3.14921;-0.48254;1;
-0.3375;-0.304762;-3.14921;-0.101587;1;
-0.3375;-0.304762;-3.12381;-0.507936;1;
-0.3375;-0.304762;-3.12381;-0.101587;1;
-0.3375;-0.304762;-3.12381;-0.0761905;1;
-0.3375;-0.304762;-3.09841;-0.507936;1;
-0.3375;-0.304762;-3.09841;-0.101587;1;
-0.3375;-0.304762;-3.09841;-0.0761905;1;
-0.3375;-0.304762;-3.07302;-0.507936;1;
-0.3375;-0.304762;-3.07302;-0.101587;1;
-0.3375;-0.304762;-3.07302;-0.0761905;1;
-0.3375;-0.304762;-3.04762;-0.507936;1;
-0.3375;-0.304762;-3.04762;-0.0761905;1;
-0.3375;-0.304762;-3.02222;-0.507936;1;
-0.3375;-0.304762;-3.02222;-0.0761905;1;
-0.3375;-0.304762;-2.99683;-0.507936;1;
-0.3375;-0.304762;-2.99683;-0.0761905;1;
-0.3375;-0.304762;-2.97143;-0.507936;1;
-0.3375;-0.304762;-2.97143;-0.0761905;1;
-0.3375;-0.304762;-2.94603;-0.507936;1;
-0.3375;-0.304762;-2.94603;-0.0761905;1;
-0.3375;-0.304762;-2.94603;-0.0507936;1;
-0.3375;-0.304762;-2.92063;-0.507936;1;
-0.3375;-0.304762;-2.92063;-0.0761905;1;
-0.3375;-0.304762;-2.92063;-0.0507936;1;
-0.3375;-0.304762;-2.89524;-0.507936;1;
-0.3375;-0.304762;-2.89524;-0.0761905;1;
-0.3375;-0.304762;-2.89524;-0.0507936;1;
-0.3375;-0.304762;-2.86984;-0.533333;1;
-0.3375;-0.304762;-2.86984;-0.507936;1;
-0.3375;-0.304762;-2.86984;-0.0507936;1;
-0.3375;-0.304762;-2.84444;-0.533333;1;
-0.3375;-0.304762;-2.84444;-0.507936;1;
-0.3375;-0.304762;-2.84444;-0.0507936;1;
-0.3375;-0.304762;-2.81905;-0.533333;1;
-0.3375;-0.304762;-2.81905;-0.0507936;1;
-0.3375;-0.304762;-2.79365;-0.533333;1;
-0.3375;-0.304762;-2.79365;-0.0507936;1;
-0.3375;-0.304762;-2.79365;-0.0253968;1;
-0.3375;-0.304762;-2.76825;-0.533333;1;
-0.3375;-0.304762;-2.76825;-0.0507936;1;
-0.3375;-0.304762;-2.76825;-0.0253968;1;
-0.3375;-0.304762;-2.74286;-0.533333;1;
-0.3375;-0.304762;-2.74286;-0.0507936;1;
-0.3375;-0.304762;-2.74286;-0.0253968;1;
-0.3375;-0.304762;-2.71746;-0.533333;1;
-0.3375;-0.304762;-2.71746;-0.0253968;1;
-0.3375;-0.304762;-2.69206;-0.533333;1;
-0.3375;-0.304762;-2.69206;-0.0253968;1;
-0.3375;-0.304762;-2.66667;-0.533333;1;
-0.3375;-0.304762;-2.66667;-0.0253968;1;
-0.3375;-0.304762;-2.64127;-0.533333;1;
-0.3375;-0.304762;-2.64127;-0.0253968;1;
-0.3375;-0.304762;-2.61587;-0.55873;1;
-0.3375;-0.304762;-2.61587;-0.533333;1;
-0.3375;-0.304762;-2.61587;-0.0253968;1;
-0.3375;-0.304762;-2.61587;0;1;
-0.3375;-0.304762;-2.59048;-0.55873;1;
-0.3375;-0.304762;-2.59048;-0.533333;1;
-0.3375;-0.304762;-2.59048;-0.0253968;1;
-0.3375;-0.304762;-2.59048;0;1;
-0.3375;-0.304762;-2.56508;-0.55873;1;
-0.3375;-0.304762;-2.56508;-0.0253968;1;
-0.3375;-0.304762;-2.56508;0;1;
-0.3375;-0.304762;-2.53968;-0.55873;1;
-0.3375;-0.304762;-2.53968;0;1;
-0.3375;-0.304762;-2.51429;-0.55873;1;
-0.3375;-0.304762;-2.51429;0;1;
-0.3375;-0.304762;-2.48889;-0.55873;1;
-0.3375;-0.304762;-2.48889;0;1;
-0.3375;-0.304762;-2.46349;-0.55873;1;
-0.3375;-0.304762;-2.46349;0;1;
-0.3375;-0.304762;-2.4381;-0.55873;1;
-0.3375;-0.304762;-2.4381;0;1;
-0.3375;-0.304762;-2.4127;-0.55873;1;
-0.3375;-0.304762;-2.4127;0;1;
-0.3375;-0.304762;-2.3873;-0.584127;1;
-0.3375;-0.304762;-2.3873;-0.55873;1;
-0.3375;-0.304762;-2.3619;-0.584127;1;
